Bx,By,Bz
1.902182725797451823e+01,-1.057172290818614968e+00,4.973842531994252170e+01
1.903856530813323999e+01,-1.074818711999892873e+00,4.971241971220314326e+01
1.905533406809201935e+01,-1.092455137890111505e+00,4.968629269553689909e+01
1.907213326125750541e+01,-1.110081384038035468e+00,4.966004431369520233e+01
1.908896261077025613e+01,-1.127697270615580338e+00,4.963367461132146730e+01
1.910582183924384125e+01,-1.145302613946601600e+00,4.960718363535315234e+01
1.912271066901345762e+01,-1.162897233933132268e+00,4.958057143378408682e+01
1.913962882204556237e+01,-1.180480950883733726e+00,4.955383805618582471e+01
1.915657601982237068e+01,-1.198053582337266221e+00,4.952698355429848931e+01
1.917355198362620428e+01,-1.215614950495235380e+00,4.950000798069293495e+01
1.919055643422459312e+01,-1.233164873741620315e+00,4.947291139032547846e+01
1.920758909216671739e+01,-1.250703174076958524e+00,4.944569383916557825e+01
1.922464967767222532e+01,-1.268229673942879332e+00,4.941835538477504031e+01
1.924173791049613058e+01,-1.285744193043232064e+00,4.939089608695550737e+01
1.925885351026041548e+01,-1.303246555783273086e+00,4.936331600627603677e+01
1.927599619608538717e+01,-1.320736582781969481e+00,4.933561520578096093e+01
1.929316568693318956e+01,-1.338214098312220601e+00,4.930779374948323124e+01
1.931036170147721265e+01,-1.355678927123040722e+00,4.927985170299969298e+01
1.932758395794679984e+01,-1.373130891258690367e+00,4.925178913425620664e+01
1.934483217450595305e+01,-1.390569817502622874e+00,4.922360611188042157e+01
1.936210606883144791e+01,-1.407995528884541603e+00,4.919530270706265895e+01
1.937940535850339074e+01,-1.425407852125432751e+00,4.916687899191422417e+01
1.939672976085408962e+01,-1.442806614456873859e+00,4.913833504016031384e+01
1.941407899279385418e+01,-1.460191640439410188e+00,4.910967092790249922e+01
1.943145277123523940e+01,-1.477562759409421389e+00,4.908088673187616990e+01
1.944885081261953985e+01,-1.494919796983068094e+00,4.905198253146521381e+01
1.946627283335272551e+01,-1.512262582503601793e+00,4.902295840692507056e+01
1.948371854963509975e+01,-1.529590945859769624e+00,4.899381444013238962e+01
1.950118767726835500e+01,-1.546904714303997563e+00,4.896455071540520265e+01
1.951867993212469443e+01,-1.564203719900078005e+00,4.893516731762472460e+01
1.953619502962222043e+01,-1.581487791026353396e+00,4.890566433440424987e+01
1.955373268520597918e+01,-1.598756759823538598e+00,4.887604185417560387e+01
1.957129261415834875e+01,-1.616010459012487521e+00,4.884629996699793253e+01
1.958887453138694568e+01,-1.633248718712725589e+00,4.881643876543445515e+01
1.960647815193869903e+01,-1.650471373889525806e+00,4.878645834253890712e+01
1.962410319042457374e+01,-1.667678255858060510e+00,4.875635879417835383e+01
1.964174936154471851e+01,-1.684869199729863931e+00,4.872614021698436204e+01
1.965941637988060364e+01,-1.702044041231233429e+00,4.869580270921867537e+01
1.967710395966424031e+01,-1.719202613523102441e+00,4.866534637170714461e+01
1.969481181533592107e+01,-1.736344754645174682e+00,4.863477130569106066e+01
1.971253966091958176e+01,-1.753470299023569101e+00,4.860407761530370152e+01
1.973028721059154833e+01,-1.770579084914086776e+00,4.857326540538554838e+01
1.974805417845354683e+01,-1.787670951221422166e+00,4.854233478240792721e+01
1.976584027828428702e+01,-1.804745734321031136e+00,4.851128585546504013e+01
1.978364522413970761e+01,-1.821803275498921071e+00,4.848011873398838389e+01
1.980146872967995719e+01,-1.838843412464421956e+00,4.844883353037829465e+01
1.981931050878059963e+01,-1.855865986788366451e+00,4.841743035768358538e+01
1.983717027528781429e+01,-1.872870840724561337e+00,4.838590933058159749e+01
1.985504774275218765e+01,-1.889857814034426875e+00,4.835427056642803478e+01
1.987294262507086984e+01,-1.906826751420231059e+00,4.832251418283588151e+01
1.989085463576709856e+01,-1.923777494045495251e+00,4.829064030046071565e+01
1.990878348864303860e+01,-1.940709886966187403e+00,4.825864904054437687e+01
1.992672889751726117e+01,-1.957623775954764556e+00,4.822654052595317609e+01
1.994469057594058370e+01,-1.974519004328141314e+00,4.819431488228524785e+01
1.996266823788010214e+01,-1.991395420372934932e+00,4.816197223531354155e+01
1.998066159695127908e+01,-2.008252868875233688e+00,4.812951271392510222e+01
1.999867036711227897e+01,-2.025091198542910309e+00,4.809693644752971409e+01
2.001669426238379046e+01,-2.041910258833521397e+00,4.806424356715427137e+01
2.003473299654808315e+01,-2.058709896786580895e+00,4.803143420660822471e+01
2.005278628387309681e+01,-2.075489964438543833e+00,4.799850849979036127e+01
2.007085383829911507e+01,-2.092250310364306642e+00,4.796546658378276362e+01
2.008893537417292308e+01,-2.108990787089062291e+00,4.793230859612271644e+01
2.010703060595060876e+01,-2.125711247919971569e+00,4.789903467595596709e+01
2.012513924787932496e+01,-2.142411543783542260e+00,4.786564496525870283e+01
2.014326101476165221e+01,-2.159091530628969302e+00,4.783213960600935621e+01
2.016139562109669825e+01,-2.175751060982905383e+00,4.779851874343582807e+01
2.017954278185386485e+01,-2.192389991349030787e+00,4.776478252315289552e+01
2.019770221215899042e+01,-2.209008179044924081e+00,4.773093109237122889e+01
2.021587362695991175e+01,-2.225605479045352997e+00,4.769696460117724257e+01
2.023405674182901492e+01,-2.242181751371669751e+00,4.766288319956996844e+01
2.025225127206090647e+01,-2.258736852662447170e+00,4.762868704086091753e+01
2.027045693348454236e+01,-2.275270643558917172e+00,4.759437627867630738e+01
2.028867344213247392e+01,-2.291782985547170970e+00,4.755995106822465601e+01
2.030690051389051831e+01,-2.308273737807995385e+00,4.752541156763276575e+01
2.032513786533820266e+01,-2.324742764591097188e+00,4.749075793484777108e+01
2.034338521280331236e+01,-2.341189926802986321e+00,4.745599033119039944e+01
2.036164227321145503e+01,-2.357615089376658535e+00,4.742110891822263596e+01
2.037990876373960702e+01,-2.374018118120250875e+00,4.738611385907136508e+01
2.039818440145022649e+01,-2.390398876574600706e+00,4.735100531982122618e+01
2.041646890416823368e+01,-2.406757233369713145e+00,4.731578346628294440e+01
2.043476198949384326e+01,-2.423093053832580779e+00,4.728044846769823550e+01
2.045306337568888111e+01,-2.439406207339152033e+00,4.724500049347323483e+01
2.047137278131426186e+01,-2.455696564169974394e+00,4.720943971455990607e+01
2.048968992484860507e+01,-2.471963992375525887e+00,4.717376630490505107e+01
2.050801452560161309e+01,-2.488208365114141785e+00,4.713798043808478155e+01
2.052634630268555682e+01,-2.504429552280962312e+00,4.710208229116159373e+01
2.054468497593753185e+01,-2.520627427840675949e+00,4.706607204128378896e+01
2.056303026554162017e+01,-2.536801866691193119e+00,4.702994986712327119e+01
2.058138189163284082e+01,-2.552952741537790171e+00,4.699371595038069671e+01
2.059973957524516308e+01,-2.569079930210262486e+00,4.695737047228686123e+01
2.061810303724353588e+01,-2.585183307315357393e+00,4.692091361761067958e+01
2.063647199928069043e+01,-2.601262751548590657e+00,4.688434557112538670e+01
2.065484618340424916e+01,-2.617318142566150474e+00,4.684766651910324242e+01
2.067322531164585797e+01,-2.633349357868347784e+00,4.681087665087720495e+01
2.069160910700376732e+01,-2.649356280094832705e+00,4.677397615520858665e+01
2.070999729233536257e+01,-2.665338788701920869e+00,4.673696522444632251e+01
2.072838959134837467e+01,-2.681296767251805768e+00,4.669984405086095336e+01
2.074678572819319911e+01,-2.697230100294003119e+00,4.666261282819390743e+01
2.076518542703809800e+01,-2.713138670258816276e+00,4.662527175327587514e+01
2.078358841308472549e+01,-2.729022364728626471e+00,4.658782102226210498e+01
2.080199441142312367e+01,-2.744881068142348113e+00,4.655026083494175992e+01
2.082040314805562531e+01,-2.760714669060419624e+00,4.651259139093862416e+01
2.083881434947494782e+01,-2.776523057055896082e+00,4.647481289131839333e+01
2.085722774222509202e+01,-2.792306119618467530e+00,4.643692554026194586e+01
2.087564305395000375e+01,-2.808063749400759423e+00,4.639892954116837842e+01
2.089406001221070142e+01,-2.823795835951126154e+00,4.636082510111444321e+01
2.091247834554189566e+01,-2.839502272952939776e+00,4.632261242692426606e+01
2.093089778301607495e+01,-2.855182955126495781e+00,4.628429172683042481e+01
2.094931805379119538e+01,-2.870837775144406745e+00,4.624586321220375851e+01
2.096773888819033971e+01,-2.886466630850823556e+00,4.620732709352495249e+01
2.098616001648344565e+01,-2.902069417024835118e+00,4.616868358499262825e+01
2.100458116997479152e+01,-2.917646032592452254e+00,4.612993290046161121e+01
2.102300208055349628e+01,-2.933196377539465161e+00,4.609107525516093062e+01
2.104142248022780848e+01,-2.948720349838742649e+00,4.605211086747758742e+01
2.105984210223565611e+01,-2.964217852641215956e+00,4.601303995479869968e+01
2.107826067979117113e+01,-2.979688786071200912e+00,4.597386273826664649e+01
2.109667794720248679e+01,-2.995133054409603979e+00,4.593457943858813053e+01
2.111509363940928452e+01,-3.010550563018887349e+00,4.589519027780617222e+01
2.113350749150427177e+01,-3.025941215282912822e+00,4.585569548113835481e+01
2.115191923987354983e+01,-3.041304919767884307e+00,4.581609527269049664e+01
2.117032862090888656e+01,-3.056641582051708994e+00,4.577638988035744916e+01
2.118873537215531400e+01,-3.071951111876842333e+00,4.573657953150343758e+01
2.120713923183512506e+01,-3.087233420087419411e+00,4.569666445478901551e+01
2.122553993835753872e+01,-3.102488415582384640e+00,4.565664488206430605e+01
2.124393723148719104e+01,-3.117716012445062024e+00,4.561652104395284368e+01
2.126233085102391485e+01,-3.132916121807903131e+00,4.557629317489948306e+01
2.128072053797841434e+01,-3.148088658973527298e+00,4.553596150872170512e+01
2.129910603408429282e+01,-3.163233540365206320e+00,4.549552628049074343e+01
2.131748708129554615e+01,-3.178350680493798208e+00,4.545498772847832925e+01
2.133586342281157400e+01,-3.193439998043091865e+00,4.541434609026925528e+01
2.135423480258151585e+01,-3.208501412827974075e+00,4.537360160467572712e+01
2.137260096479457872e+01,-3.223534842770018560e+00,4.533275451371585518e+01
2.139096165509277725e+01,-3.238540210973642086e+00,4.529180505799556045e+01
2.140931661919991669e+01,-3.253517437651197941e+00,4.525075348198507186e+01
2.142766560414133536e+01,-3.268466447190387925e+00,4.520960002936811861e+01
2.144600835773641023e+01,-3.283387165126526508e+00,4.516834494500972852e+01
2.146434462807685151e+01,-3.298279515132447326e+00,4.512698847698800364e+01
2.148267416476658553e+01,-3.313143426060158436e+00,4.508553087184981223e+01
2.150099671752017017e+01,-3.327978823905440642e+00,4.504397238002954396e+01
2.151931203740856802e+01,-3.342785638839718132e+00,4.500231325107333902e+01
2.153761987634015540e+01,-3.357563802197114811e+00,4.496055373565954483e+01
2.155591998652821673e+01,-3.372313243479590383e+00,4.491869408768333471e+01
2.157421212175566794e+01,-3.387033897361997337e+00,4.487673455938831069e+01
2.159249603594418687e+01,-3.401725695697657148e+00,4.483467540692642217e+01
2.161077148442549145e+01,-3.416388574513822718e+00,4.479251688545802779e+01
2.162903822341083071e+01,-3.431022471013542408e+00,4.475025925122480430e+01
2.164729600944764698e+01,-3.445627320596643006e+00,4.470790276368733629e+01
2.166554460070938859e+01,-3.460203063827519632e+00,4.466544768053169889e+01
2.168378375553618653e+01,-3.474749638483019432e+00,4.462289426337033404e+01
2.170201323373006375e+01,-3.489266986509960145e+00,4.458024277271826463e+01
2.172023279601418722e+01,-3.503755051042802826e+00,4.453749347011863335e+01
2.173844220347877254e+01,-3.518213773440837411e+00,4.449464662033150120e+01
2.175664121889457192e+01,-3.532643100217015331e+00,4.445170248621910503e+01
2.177482960522566913e+01,-3.547042975129504061e+00,4.440866133458518306e+01
2.179300712694889341e+01,-3.561413346100338995e+00,4.436552343102900409e+01
2.181117354950194809e+01,-3.575754162249029644e+00,4.432228904212332310e+01
2.182932863871927864e+01,-3.590065370946526446e+00,4.427895843765382722e+01
2.184747216216897669e+01,-3.604346924704349586e+00,4.423553188538323155e+01
2.186560388763878038e+01,-3.618598773311219485e+00,4.419200965702750494e+01
2.188372358447807997e+01,-3.632820870711364503e+00,4.414839202298942666e+01
2.190183102303595319e+01,-3.647013172054851982e+00,4.410467925458781480e+01
2.191992597408756183e+01,-3.661175630768936706e+00,4.406087162634707965e+01
2.193800821019252467e+01,-3.675308205405673601e+00,4.401696941064243873e+01
2.195607750415519632e+01,-3.689410851824968418e+00,4.397297288381238900e+01
2.197413363038906908e+01,-3.703483530031711268e+00,4.392888232077201138e+01
2.199217636434426026e+01,-3.717526201242992379e+00,4.388469799729327292e+01
2.201020548192482096e+01,-3.731538824977101765e+00,4.384042019234551191e+01
2.202822076086843239e+01,-3.745521365859323382e+00,4.379604918262041480e+01
2.204622197918212834e+01,-3.759473785852455840e+00,4.375158524877943478e+01
2.206420891652730987e+01,-3.773396051051501665e+00,4.370702866994925984e+01
2.208218135363817325e+01,-3.787288128768508066e+00,4.366237972605199502e+01
2.210013907172957559e+01,-3.801149984639704549e+00,4.361763870019454004e+01
2.211808185389721615e+01,-3.814981589387872685e+00,4.357280587307818109e+01
2.213600948352912212e+01,-3.828782911101551001e+00,4.352788152937822730e+01
2.215392174571126205e+01,-3.842553921986425536e+00,4.348286595212228178e+01
2.217181842663642755e+01,-3.856294595468047426e+00,4.343775942507097199e+01
2.218969931300336285e+01,-3.870004903317377565e+00,4.339256223515619126e+01
2.220756419343696209e+01,-3.883684822369388279e+00,4.334727466677390595e+01
2.222541285687644219e+01,-3.897334326851943587e+00,4.330189700829524213e+01
2.224324509400051397e+01,-3.910953395092732432e+00,4.325642954633015336e+01
2.226106069662758813e+01,-3.924542006640606040e+00,4.321087256815606281e+01
2.227885945710600879e+01,-3.938100139409868028e+00,4.316522636420514658e+01
2.229664116975330401e+01,-3.951627776353654031e+00,4.311949122224315545e+01
2.231440562922174209e+01,-3.965124897843620211e+00,4.307366743401040310e+01
2.233215263194260558e+01,-3.978591488331739701e+00,4.302775528937113592e+01
2.234988197551754041e+01,-3.992027533490226876e+00,4.298175507879108892e+01
2.236759345810028066e+01,-4.005433017374986804e+00,4.293566709587291541e+01
2.238528687985489896e+01,-4.018807929053625827e+00,4.288949163142049059e+01
2.240296204129938218e+01,-4.032152255036549171e+00,4.284322898020923276e+01
2.242061874476812022e+01,-4.045465985892731986e+00,4.279687943502234049e+01
2.243825679379485649e+01,-4.058749113408898879e+00,4.275044328917616809e+01
2.245587599248661448e+01,-4.072001627772538157e+00,4.270392083910303427e+01
2.247347614699908291e+01,-4.085223524152924668e+00,4.265731237830465972e+01
2.249105706385934056e+01,-4.098414795184933901e+00,4.261061820424899338e+01
2.250861855144599843e+01,-4.111575437538020239e+00,4.256383861229513599e+01
2.252616041936380853e+01,-4.124705449094715703e+00,4.251697389826659190e+01
2.254368247780981349e+01,-4.137804826153542059e+00,4.247002436108052592e+01
2.256118453906602284e+01,-4.150873569962802989e+00,4.242299029659044862e+01
2.257866641580195122e+01,-4.163911679257922493e+00,4.237587200460816916e+01
2.259612792257133407e+01,-4.176919156782649800e+00,4.232866978271915315e+01
2.261356887517931824e+01,-4.189896006487550117e+00,4.228138392890259922e+01
2.263098909004063586e+01,-4.202842230753025099e+00,4.223401474420587931e+01
2.264838838568884682e+01,-4.215757836874747255e+00,4.218656252648044358e+01
2.266576658105881492e+01,-4.228642829655306024e+00,4.213902757752631345e+01
2.268312349700032016e+01,-4.241497217877202353e+00,4.209141019679931617e+01
2.270045895563698579e+01,-4.254321011521258633e+00,4.204371068407763090e+01
2.271777277971742848e+01,-4.267114219010182730e+00,4.199592934218193108e+01
2.273506479414036008e+01,-4.279876853645264490e+00,4.194806647060313054e+01
2.275233482421838360e+01,-4.292608926253215884e+00,4.190012237276863516e+01
2.276958269720687156e+01,-4.305310451610021794e+00,4.185209734964357153e+01
2.278680824165588348e+01,-4.317981445679839325e+00,4.180399170244186990e+01
2.280401128675397260e+01,-4.330621922879349661e+00,4.175580573539156859e+01
2.282119166386844000e+01,-4.343231902464660621e+00,4.170753974925824537e+01
2.283834920479071329e+01,-4.355811401234094049e+00,4.165919404872995813e+01
2.285548374328044474e+01,-4.368360439902350123e+00,4.161076893591447146e+01
2.287259511441012094e+01,-4.380879040360095900e+00,4.156226471309496873e+01
2.288968315390193808e+01,-4.393367222959131624e+00,4.151368168553958071e+01
2.290674769968288516e+01,-4.405825012849557076e+00,4.146502015492014692e+01
2.292378859011282444e+01,-4.418252432739034674e+00,4.141628042681553978e+01
2.294080566554247369e+01,-4.430649509216577187e+00,4.136746280410547882e+01
2.295779876765153205e+01,-4.443016270033231407e+00,4.131856758977008326e+01
2.297476773877880873e+01,-4.455352741408450612e+00,4.126959508974317004e+01
2.299171242349121513e+01,-4.467658954316420683e+00,4.122054560622914465e+01
2.300863266679440500e+01,-4.479934937302355813e+00,4.117141944532319542e+01
2.302552831570539738e+01,-4.492180722755792388e+00,4.112221691030219262e+01
2.304239921858338391e+01,-4.504396344212158176e+00,4.107293830446918292e+01
2.305924522445344493e+01,-4.516581833680594293e+00,4.102358393404871606e+01
2.307606618458958536e+01,-4.528737227879455318e+00,4.097415410140294512e+01
2.309286195070868075e+01,-4.540862561110163398e+00,4.092464911276594819e+01
2.310963237655641578e+01,-4.552957871479227592e+00,4.087506927143490287e+01
2.312637731723194179e+01,-4.565023198221441092e+00,4.082541488065720614e+01
2.314309662850500615e+01,-4.577058579048965292e+00,4.077568624656769458e+01
2.315979016841199112e+01,-4.589064056335447894e+00,4.072588367130688169e+01
2.317645779543373408e+01,-4.601039670047756047e+00,4.067600746086775843e+01
2.319309937009477451e+01,-4.612985463916616347e+00,4.062605791818815959e+01
2.320971475428134667e+01,-4.624901482781171858e+00,4.057603534608043105e+01
2.322630381055227744e+01,-4.636787769959799910e+00,4.052594005021089885e+01
2.324286640374830881e+01,-4.648644373382653683e+00,4.047577233211887915e+01
2.325940239915397356e+01,-4.660471338581753997e+00,4.042553249717501274e+01
2.327591166410963552e+01,-4.672268714809777457e+00,4.037522084757731733e+01
2.329239406732325079e+01,-4.684036552406324994e+00,4.032483768532141966e+01
2.330884947817526509e+01,-4.695774900190572865e+00,4.027438331522107262e+01
2.332527776834020372e+01,-4.707483811541586682e+00,4.022385803783244285e+01
2.334167880993293309e+01,-4.719163337447001005e+00,4.017326215752175500e+01
2.335805247713359378e+01,-4.730813532570069313e+00,4.012259597536483824e+01
2.337439864549281410e+01,-4.742434452637291464e+00,4.007185979215956451e+01
2.339071719123072057e+01,-4.754026151853181226e+00,4.002105391148677427e+01
2.340700799287099798e+01,-4.765588688928404260e+00,3.997017863253878289e+01
2.342327092937211219e+01,-4.777122120187516252e+00,3.991923425829516248e+01
2.343950588176425498e+01,-4.788626505583542858e+00,3.986822108832830480e+01
2.345571273244851795e+01,-4.800101906107619776e+00,3.981713942185641031e+01
2.347189136449038926e+01,-4.811548381225821736e+00,3.976598956084345815e+01
2.348804166326516096e+01,-4.822965994854497396e+00,3.971477180273606677e+01
2.350416351457451825e+01,-4.834354808527368874e+00,3.966348644874528873e+01
2.352025680629536453e+01,-4.845714887357584821e+00,3.961213379655931277e+01
2.353632142767318669e+01,-4.857046297469306495e+00,3.956071414343673354e+01
2.355235726860943757e+01,-4.868349103456546700e+00,3.950922778934553037e+01
2.356836422131905096e+01,-4.879623374306079953e+00,3.945767502960807604e+01
2.358434217843263880e+01,-4.890869176624017989e+00,3.940605616328690530e+01
2.360029103465664591e+01,-4.902086580545001127e+00,3.935437148580715672e+01
2.361621068606099172e+01,-4.913275657186063405e+00,3.930262129208852429e+01
2.363210102936109536e+01,-4.924436476127548978e+00,3.925080587972239954e+01
2.364796196358627967e+01,-4.935569111283061972e+00,3.919892554152854558e+01
2.366379338816772915e+01,-4.946673634185590807e+00,3.914698057404297060e+01
2.367959520461029044e+01,-4.957750119844125614e+00,3.909497127005079165e+01
2.369536731577418109e+01,-4.968798644219355687e+00,3.904289792175740104e+01
2.371110962515139420e+01,-4.979819281726879154e+00,3.899076082400350174e+01
2.372682203854553151e+01,-4.990812111054498068e+00,3.893856026673243775e+01
2.374250446214608701e+01,-5.001777208508058514e+00,3.888629654357914234e+01
2.375815680421063192e+01,-5.012714653814843047e+00,3.883396994431601712e+01
2.377377897434176290e+01,-5.023624527622048141e+00,3.878158075806071281e+01
2.378937088275755585e+01,-5.034506909021723153e+00,3.872912927652875936e+01
2.380493244198237690e+01,-5.045361881315280961e+00,3.867661578641573072e+01
2.382046356490706529e+01,-5.056189525418869124e+00,3.862404057808444691e+01
2.383596416648263983e+01,-5.066989925614196366e+00,3.857140393792476374e+01
2.385143416299128916e+01,-5.077763167068889416e+00,3.851870615159913314e+01
2.386687347131133663e+01,-5.088509333383746558e+00,3.846594750733206070e+01
2.388228201061924949e+01,-5.099228512304510907e+00,3.841312828820564818e+01
2.389765970043631071e+01,-5.109920789187022194e+00,3.836024878094509916e+01
2.391300646233283800e+01,-5.120586252695074059e+00,3.830730926819369841e+01
2.392832221919395153e+01,-5.131224992343098812e+00,3.825431003179474487e+01
2.394360689447908186e+01,-5.141837096065564161e+00,3.820125135611694134e+01
2.395886041393457333e+01,-5.152422655875823487e+00,3.814813352026764193e+01
2.397408270362668858e+01,-5.162981761390839530e+00,3.809495680697362729e+01
2.398927369165679480e+01,-5.173514505476465963e+00,3.804172149477282261e+01
2.400443330742157855e+01,-5.184020981812161644e+00,3.798842786133293714e+01
2.401956148086695109e+01,-5.194501282482416826e+00,3.793507618681199745e+01
2.403465814421191737e+01,-5.204955503583363452e+00,3.788166674598917893e+01
2.404972322996783518e+01,-5.215383738806767866e+00,3.782819981723898906e+01
2.406475667266436247e+01,-5.225786085032762429e+00,3.777467567464250209e+01
2.407975840810427570e+01,-5.236162639916762451e+00,3.772109459134051690e+01
2.409472837261229117e+01,-5.246513499502993838e+00,3.766745684292922647e+01
2.410966650476883899e+01,-5.256838763778355350e+00,3.761376269951089313e+01
2.412457274341636548e+01,-5.267138530315811806e+00,3.756001243476136864e+01
2.413944702939582854e+01,-5.277412899814774683e+00,3.750620631795970894e+01
2.415428930479604830e+01,-5.287661973709940177e+00,3.745234461737815224e+01
2.416909951219709995e+01,-5.297885851806891644e+00,3.739842760371051611e+01
2.418387759641518286e+01,-5.308084637783831994e+00,3.734445554204420858e+01
2.419862350249516325e+01,-5.318258432894011456e+00,3.729042870101774554e+01
2.421333717745805814e+01,-5.328407341453965884e+00,3.723634734477287367e+01
2.422801856954473720e+01,-5.338531468474350561e+00,3.718221173637748933e+01
2.424266762745420678e+01,-5.348630917317477085e+00,3.712802214128856804e+01
2.425728430184648943e+01,-5.358705794370263398e+00,3.707377882040764661e+01
2.427186854458340548e+01,-5.368756206688415133e+00,3.701948203352385747e+01
2.428642030796346063e+01,-5.378782259666956556e+00,3.696513204279654730e+01
2.430093954648357624e+01,-5.388784062458753077e+00,3.691072910460442102e+01
2.431542621481001376e+01,-5.398761721770835464e+00,3.685627347884550886e+01
2.432988026954322081e+01,-5.408715347269824392e+00,3.680176542076575430e+01
2.434430166845309174e+01,-5.418645049247886369e+00,3.674720518443520234e+01
2.435869036970821710e+01,-5.428550936314890940e+00,3.669259302626439023e+01
2.437304633364882633e+01,-5.438433120765546747e+00,3.663792919677672444e+01
2.438736952074387787e+01,-5.448291712434021328e+00,3.658321394999634890e+01
2.440165989336668062e+01,-5.458126824047760728e+00,3.652844753520173526e+01
2.441591741502467272e+01,-5.467938568915138298e+00,3.647363020043521686e+01
2.443014204958334901e+01,-5.477727058639342061e+00,3.641876219605141785e+01
2.444433376304991867e+01,-5.487492408434184732e+00,3.636384376641554184e+01
2.445849252151677433e+01,-5.497234731036625632e+00,3.630887515937723720e+01
2.447261829294829028e+01,-5.506954142009750974e+00,3.625385661794923209e+01
2.448671104640527219e+01,-5.516650757452053355e+00,3.619878838384941133e+01
2.450077075126295867e+01,-5.526324691732542149e+00,3.614367070108142599e+01
2.451479737900620393e+01,-5.535976062755974425e+00,3.608850380755950482e+01
2.452879090115893845e+01,-5.545604985932836684e+00,3.603328794466670359e+01
2.454275129108197362e+01,-5.555211579431535540e+00,3.597802334886168296e+01
2.455667852319169242e+01,-5.564795961909035249e+00,3.592271025525278816e+01
2.457057257217298130e+01,-5.574358250267412274e+00,3.586734890120979458e+01
2.458443341478523791e+01,-5.583898564868584380e+00,3.581193951791712493e+01
2.459826102777769208e+01,-5.593417023561265466e+00,3.575648234001589998e+01
2.461205538969915096e+01,-5.602913746883251278e+00,3.570097759713691943e+01
2.462581648011101976e+01,-5.612388855813244426e+00,3.564542551750764687e+01
2.463954427879404108e+01,-5.621842469548387733e+00,3.558982633159455844e+01
2.465323876756652410e+01,-5.631274710669267769e+00,3.553418026358572490e+01
2.466689992818494659e+01,-5.640685699223366711e+00,3.547848754111388558e+01
2.468052774416534589e+01,-5.650075557877465293e+00,3.542274838672069137e+01
2.469412219999045632e+01,-5.659444409690509659e+00,3.536696302149453430e+01
2.470768328031086725e+01,-5.668792375912207859e+00,3.531113166874289533e+01
2.472121097177499394e+01,-5.678119581098406421e+00,3.525525454540589720e+01
2.473470526091486832e+01,-5.687426147250685737e+00,3.519933187186045132e+01
2.474816613597990056e+01,-5.696712198919557935e+00,3.514336386331363116e+01
2.476159358613814376e+01,-5.705977860998393325e+00,3.508735073347151712e+01
2.477498760067129524e+01,-5.715223256542443231e+00,3.503129269824219705e+01
2.478834817081718356e+01,-5.724448511835577236e+00,3.497518996708009098e+01
2.480167528764053131e+01,-5.733653750585300912e+00,3.491904275286948689e+01
2.481496894387856855e+01,-5.742839098977018608e+00,3.486285126325101658e+01
2.482822913313652435e+01,-5.752004683488632253e+00,3.480661570432007323e+01
2.484145584907685844e+01,-5.761150628730299594e+00,3.475033628436002431e+01
2.485464908727372091e+01,-5.770277062462525031e+00,3.469401320511852305e+01
2.486780884306880424e+01,-5.779384109846174233e+00,3.463764667177060375e+01
2.488093511342949427e+01,-5.788471898448654507e+00,3.458123688417593655e+01
2.489402789613849265e+01,-5.797540556079069596e+00,3.452478404060779837e+01
2.490708718897669627e+01,-5.806590208648095164e+00,3.446828834151573062e+01
2.492011299159065629e+01,-5.815620985138448162e+00,3.441174998073501712e+01
2.493310530333283737e+01,-5.824633011909193137e+00,3.435516915552685902e+01
2.494606412513224569e+01,-5.833626417653909435e+00,3.429854605777075705e+01
2.495898945867821794e+01,-5.842601331256505937e+00,3.424188087772198941e+01
2.497188130559698038e+01,-5.851557879670940210e+00,3.418517380780425441e+01
2.498473966933214285e+01,-5.860496192844447449e+00,3.412842503375277659e+01
2.499756455296887836e+01,-5.869416398075467889e+00,3.407163474473172471e+01
2.501035596111825399e+01,-5.878318624925054081e+00,3.401480312446002330e+01
2.502311389909461781e+01,-5.887203003092595033e+00,3.395793035499773538e+01
2.503583837208564944e+01,-5.896069660315367500e+00,3.390101662056803633e+01
2.504852938704648579e+01,-5.904918727245172860e+00,3.384406209863505666e+01
2.506118695050776424e+01,-5.913750331859390919e+00,3.378706697009674542e+01
2.507381107047307722e+01,-5.922564604325613935e+00,3.373003141034676844e+01
2.508640175559010288e+01,-5.931361674897297931e+00,3.367295559309014408e+01
2.509895901431424647e+01,-5.940141671833013781e+00,3.361583969419289986e+01
2.511148285681660397e+01,-5.948904726226891704e+00,3.355868388269663427e+01
2.512397329277509783e+01,-5.957650966472034071e+00,3.350148833108602275e+01
2.513643033328621357e+01,-5.966380523079482856e+00,3.344425320628578646e+01
2.514885399002977806e+01,-5.975093526593538762e+00,3.338697867350493453e+01
2.516124427442565192e+01,-5.983790105530143677e+00,3.332966490011536109e+01
2.517360119955615971e+01,-5.992470391162135535e+00,3.327231204660178321e+01
2.518592477794015494e+01,-6.001134512034300705e+00,3.321492027690388937e+01
2.519821502345888220e+01,-6.009782598736934212e+00,3.315748974935070237e+01
2.521047195051403023e+01,-6.018414781840565553e+00,3.310002062053333560e+01
2.522269557317806488e+01,-6.027031189853516047e+00,3.304251304921086785e+01
2.523488590713079915e+01,-6.035631953962250051e+00,3.298496718719819398e+01
2.524704296741622755e+01,-6.044217202597458538e+00,3.292738318978172884e+01
2.525916677038323144e+01,-6.052787066163197949e+00,3.286976120658980705e+01
